timestamp,run_id,model_name,budget_mode,scheme,score_scheme,score_bits,score_decay_scheme,score_decay_application,score_length_bits,score_frac_bits,score_signed,hw_delta_bits,hw_age_lut_entries,ratio,window_tokens,window_ratio,high_bits,low_bits,high_precision_native,sweep_mode,num_samples,num_records,max_tokens,seed,t_p,k,seq_len,accuracy,baseline_accuracy,kv_size_before,kv_size_after,compression_pct,avg_seq_len,kv_bytes_occupied
2026-09-11 00:05:37,20260910_164327,meta-llama/Llama-2-7b-chat-hf,fixed_length,pow2,native,,lut,ranking,,,,,512,0.25,64,0.5,8,4,True,grid,40,40,4096,0,1106,276,4096,0.975,0.975,2147483648.0,645398528.0,30.0537109375,1157.425,606824038.4
2026-09-11 00:11:17,20260910_164327,meta-llama/Llama-2-7b-chat-hf,fixed_length,pow2,native,,lut,ranking,,,,,512,0.5,64,0.5,8,4,True,grid,40,40,4096,0,1106,553,4096,0.975,0.975,2147483648.0,754319360.0,35.125732421875,1157.425,606824038.4
2026-09-11 00:16:57,20260910_164327,meta-llama/Llama-2-7b-chat-hf,fixed_length,pow2,native,,lut,ranking,,,,,512,0.75,64,0.5,8,4,True,grid,40,40,4096,0,1106,829,4096,0.975,0.975,2147483648.0,862846976.0,40.179443359375,1157.425,606824038.4
2026-09-11 00:22:52,20260910_164327,meta-llama/Llama-2-7b-chat-hf,fixed_length,pow2,fixed,,lut,ranking,14,2,False,17,512,0.25,64,0.5,8,4,True,grid,40,40,4096,0,1106,276,4096,0.975,0.975,2147483648.0,645398528.0,30.0537109375,1157.425,606824038.4
2026-09-11 00:28:49,20260910_164327,meta-llama/Llama-2-7b-chat-hf,fixed_length,pow2,fixed,,lut,ranking,14,2,False,17,512,0.5,64,0.5,8,4,True,grid,40,40,4096,0,1106,553,4096,0.975,0.975,2147483648.0,754319360.0,35.125732421875,1157.425,606824038.4
2026-09-11 00:34:45,20260910_164327,meta-llama/Llama-2-7b-chat-hf,fixed_length,pow2,fixed,,lut,ranking,14,2,False,17,512,0.75,64,0.5,8,4,True,grid,40,40,4096,0,1106,829,4096,0.975,0.975,2147483648.0,862846976.0,40.179443359375,1157.425,606824038.4
2026-09-11 00:40:37,20260910_164327,meta-llama/Llama-2-7b-chat-hf,fixed_length,pow2,fixed,,lut,ranking,14,4,False,17,512,0.25,64,0.5,8,4,True,grid,40,40,4096,0,1106,276,4096,0.975,0.975,2147483648.0,645398528.0,30.0537109375,1157.425,606824038.4
2026-09-11 00:46:34,20260910_164327,meta-llama/Llama-2-7b-chat-hf,fixed_length,pow2,fixed,,lut,ranking,14,4,False,17,512,0.5,64,0.5,8,4,True,grid,40,40,4096,0,1106,553,4096,0.975,0.975,2147483648.0,754319360.0,35.125732421875,1157.425,606824038.4
2026-09-11 00:52:30,20260910_164327,meta-llama/Llama-2-7b-chat-hf,fixed_length,pow2,fixed,,lut,ranking,14,4,False,17,512,0.75,64,0.5,8,4,True,grid,40,40,4096,0,1106,829,4096,0.975,0.975,2147483648.0,862846976.0,40.179443359375,1157.425,606824038.4
2026-09-11 00:58:25,20260910_164327,meta-llama/Llama-2-7b-chat-hf,fixed_length,pow2,fixed,,lut,ranking,14,6,False,17,512,0.25,64,0.5,8,4,True,grid,40,40,4096,0,1106,276,4096,0.975,0.975,2147483648.0,645398528.0,30.0537109375,1157.425,606824038.4
